Country,NHS_Region,Date,cases_new,cases_new_smoothed
England,East of England,2020-01-30,0.0,
England,East of England,2020-01-31,0.0,
England,East of England,2020-02-01,0.0,
England,East of England,2020-02-02,0.0,0.0
England,East of England,2020-02-03,0.0,0.0
England,East of England,2020-02-04,0.0,0.0
England,East of England,2020-02-05,0.0,0.0
England,East of England,2020-02-06,0.0,0.0
England,East of England,2020-02-07,0.0,0.0
England,East of England,2020-02-08,0.0,0.0
England,East of England,2020-02-09,0.0,0.0
England,East of England,2020-02-10,0.0,0.0
England,East of England,2020-02-11,0.0,0.0
England,East of England,2020-02-12,0.0,0.0
England,East of England,2020-02-13,0.0,0.0
England,East of England,2020-02-14,0.0,0.0
England,East of England,2020-02-15,0.0,0.0
England,East of England,2020-02-16,0.0,0.0
England,East of England,2020-02-17,0.0,0.0
England,East of England,2020-02-18,0.0,0.0
England,East of England,2020-02-19,0.0,0.0
England,East of England,2020-02-20,0.0,0.0
England,East of England,2020-02-21,0.0,0.0
England,East of England,2020-02-22,0.0,0.0
England,East of England,2020-02-23,0.0,0.14285714285714285
England,East of England,2020-02-24,0.0,0.2857142857142857
England,East of England,2020-02-25,0.0,0.5714285714285714
England,East of England,2020-02-26,1.0,0.5714285714285714
England,East of England,2020-02-27,1.0,0.7142857142857143
England,East of England,2020-02-28,2.0,0.7142857142857143
England,East of England,2020-02-29,0.0,1.7142857142857142
England,East of England,2020-03-01,1.0,2.5714285714285716
England,East of England,2020-03-02,0.0,2.5714285714285716
England,East of England,2020-03-03,7.0,3.0
England,East of England,2020-03-04,7.0,3.4285714285714284
England,East of England,2020-03-05,1.0,3.5714285714285716
England,East of England,2020-03-06,5.0,4.285714285714286
England,East of England,2020-03-07,3.0,5.571428571428571
England,East of England,2020-03-08,2.0,6.571428571428571
England,East of England,2020-03-09,5.0,9.0
England,East of England,2020-03-10,16.0,13.571428571428571
England,East of England,2020-03-11,14.0,15.428571428571429
England,East of England,2020-03-12,18.0,20.142857142857142
England,East of England,2020-03-13,37.0,22.714285714285715
England,East of England,2020-03-14,16.0,26.0
England,East of England,2020-03-15,35.0,34.57142857142857
England,East of England,2020-03-16,23.0,40.0
England,East of England,2020-03-17,39.0,45.0
England,East of England,2020-03-18,74.0,53.714285714285715
England,East of England,2020-03-19,56.0,61.57142857142857
England,East of England,2020-03-20,72.0,86.0
England,East of England,2020-03-21,77.0,104.0
England,East of England,2020-03-22,90.0,120.28571428571429
England,East of England,2020-03-23,194.0,143.0
England,East of England,2020-03-24,165.0,167.42857142857142
England,East of England,2020-03-25,188.0,182.57142857142858
England,East of England,2020-03-26,215.0,199.57142857142858
England,East of England,2020-03-27,243.0,214.85714285714286
England,East of England,2020-03-28,183.0,237.57142857142858
England,East of England,2020-03-29,209.0,258.2857142857143
England,East of England,2020-03-30,301.0,280.7142857142857
England,East of England,2020-03-31,324.0,296.42857142857144
England,East of England,2020-04-01,333.0,308.57142857142856
England,East of England,2020-04-02,372.0,318.85714285714283
England,East of England,2020-04-03,353.0,330.85714285714283
England,East of England,2020-04-04,268.0,340.0
England,East of England,2020-04-05,281.0,350.7142857142857
England,East of England,2020-04-06,385.0,344.14285714285717
England,East of England,2020-04-07,388.0,339.42857142857144
England,East of England,2020-04-08,408.0,339.85714285714283
England,East of England,2020-04-09,326.0,337.0
England,East of England,2020-04-10,320.0,323.57142857142856
England,East of England,2020-04-11,271.0,309.42857142857144
England,East of England,2020-04-12,261.0,293.14285714285717
England,East of England,2020-04-13,291.0,294.57142857142856
England,East of England,2020-04-14,289.0,301.0
England,East of England,2020-04-15,294.0,309.42857142857144
England,East of England,2020-04-16,336.0,317.2857142857143
England,East of England,2020-04-17,365.0,327.2857142857143
England,East of England,2020-04-18,330.0,344.14285714285717
England,East of England,2020-04-19,316.0,376.57142857142856
England,East of England,2020-04-20,361.0,396.2857142857143
England,East of England,2020-04-21,407.0,404.2857142857143
England,East of England,2020-04-22,521.0,411.0
England,East of England,2020-04-23,474.0,416.85714285714283
England,East of England,2020-04-24,421.0,438.2857142857143
England,East of England,2020-04-25,377.0,446.14285714285717
England,East of England,2020-04-26,357.0,439.57142857142856
England,East of England,2020-04-27,511.0,432.42857142857144
England,East of England,2020-04-28,462.0,442.7142857142857
England,East of England,2020-04-29,475.0,432.0
England,East of England,2020-04-30,424.0,426.14285714285717
England,East of England,2020-05-01,493.0,409.2857142857143
England,East of England,2020-05-02,302.0,390.57142857142856
England,East of England,2020-05-03,316.0,378.14285714285717
England,East of England,2020-05-04,393.0,374.14285714285717
England,East of England,2020-05-05,331.0,336.42857142857144
England,East of England,2020-05-06,388.0,322.2857142857143
England,East of England,2020-05-07,396.0,307.14285714285717
England,East of England,2020-05-08,229.0,307.14285714285717
England,East of England,2020-05-09,203.0,304.85714285714283
England,East of England,2020-05-10,210.0,296.57142857142856
England,East of England,2020-05-11,393.0,271.0
England,East of England,2020-05-12,315.0,268.14285714285717
England,East of England,2020-05-13,330.0,263.85714285714283
England,East of England,2020-05-14,217.0,256.0
England,East of England,2020-05-15,209.0,240.57142857142858
England,East of England,2020-05-16,173.0,232.0
England,East of England,2020-05-17,155.0,219.57142857142858
England,East of England,2020-05-18,285.0,223.57142857142858
England,East of England,2020-05-19,255.0,220.85714285714286
England,East of England,2020-05-20,243.0,217.57142857142858
England,East of England,2020-05-21,245.0,210.14285714285714
England,East of England,2020-05-22,190.0,190.42857142857142
England,East of England,2020-05-23,150.0,175.28571428571428
England,East of England,2020-05-24,103.0,162.0
England,East of England,2020-05-25,147.0,150.42857142857142
England,East of England,2020-05-26,149.0,146.14285714285714
England,East of England,2020-05-27,150.0,136.57142857142858
England,East of England,2020-05-28,164.0,130.71428571428572
England,East of England,2020-05-29,160.0,129.42857142857142
England,East of England,2020-05-30,83.0,126.71428571428571
England,East of England,2020-05-31,62.0,122.85714285714286
England,East of England,2020-06-01,138.0,112.71428571428571
England,East of England,2020-06-02,130.0,105.57142857142857
England,East of England,2020-06-03,123.0,107.0
England,East of England,2020-06-04,93.0,104.57142857142857
England,East of England,2020-06-05,110.0,98.28571428571429
England,East of England,2020-06-06,93.0,98.28571428571429
England,East of England,2020-06-07,45.0,97.57142857142857
England,East of England,2020-06-08,94.0,94.28571428571429
England,East of England,2020-06-09,130.0,87.85714285714286
England,East of England,2020-06-10,118.0,87.42857142857143
England,East of England,2020-06-11,70.0,91.42857142857143
England,East of England,2020-06-12,65.0,94.0
England,East of England,2020-06-13,90.0,91.0
England,East of England,2020-06-14,73.0,85.14285714285714
England,East of England,2020-06-15,112.0,87.0
England,East of England,2020-06-16,109.0,88.28571428571429
England,East of England,2020-06-17,77.0,79.85714285714286
England,East of England,2020-06-18,83.0,77.57142857142857
England,East of England,2020-06-19,74.0,72.14285714285714
England,East of England,2020-06-20,31.0,62.714285714285715
England,East of England,2020-06-21,57.0,60.285714285714285
England,East of England,2020-06-22,74.0,53.857142857142854
England,East of England,2020-06-23,43.0,51.857142857142854
England,East of England,2020-06-24,60.0,50.285714285714285
England,East of England,2020-06-25,38.0,45.714285714285715
England,East of England,2020-06-26,60.0,42.285714285714285
England,East of England,2020-06-27,20.0,41.0
England,East of England,2020-06-28,25.0,38.142857142857146
England,East of England,2020-06-29,50.0,41.57142857142857
England,East of England,2020-06-30,34.0,41.57142857142857
England,East of England,2020-07-01,40.0,44.857142857142854
England,East of England,2020-07-02,62.0,46.42857142857143
England,East of England,2020-07-03,60.0,47.285714285714285
England,East of England,2020-07-04,43.0,48.0
England,East of England,2020-07-05,36.0,53.285714285714285
England,East of England,2020-07-06,56.0,52.0
England,East of England,2020-07-07,39.0,50.57142857142857
England,East of England,2020-07-08,77.0,50.57142857142857
England,East of England,2020-07-09,53.0,50.42857142857143
England,East of England,2020-07-10,50.0,51.57142857142857
England,East of England,2020-07-11,43.0,57.57142857142857
England,East of England,2020-07-12,35.0,54.42857142857143
England,East of England,2020-07-13,64.0,55.714285714285715
England,East of England,2020-07-14,81.0,55.857142857142854
England,East of England,2020-07-15,55.0,53.857142857142854
England,East of England,2020-07-16,62.0,51.857142857142854
England,East of England,2020-07-17,51.0,54.285714285714285
England,East of England,2020-07-18,29.0,52.142857142857146
England,East of England,2020-07-19,21.0,52.0
England,East of England,2020-07-20,81.0,50.285714285714285
England,East of England,2020-07-21,66.0,54.285714285714285
England,East of England,2020-07-22,54.0,54.142857142857146
England,East of England,2020-07-23,50.0,54.857142857142854
England,East of England,2020-07-24,79.0,52.57142857142857
England,East of England,2020-07-25,28.0,51.0
England,East of England,2020-07-26,26.0,52.714285714285715
England,East of England,2020-07-27,65.0,53.142857142857146
England,East of England,2020-07-28,55.0,46.42857142857143
England,East of England,2020-07-29,66.0,45.57142857142857
England,East of England,2020-07-30,53.0,47.0
England,East of England,2020-07-31,32.0,47.42857142857143
England,East of England,2020-08-01,22.0,47.42857142857143
England,East of England,2020-08-02,36.0,45.57142857142857
England,East of England,2020-08-03,68.0,44.285714285714285
England,East of England,2020-08-04,55.0,49.42857142857143
England,East of England,2020-08-05,53.0,52.57142857142857
England,East of England,2020-08-06,44.0,50.714285714285715
England,East of England,2020-08-07,68.0,50.57142857142857
England,East of England,2020-08-08,44.0,49.57142857142857
England,East of England,2020-08-09,23.0,51.285714285714285
England,East of England,2020-08-10,67.0,53.714285714285715
England,East of England,2020-08-11,48.0,53.714285714285715
England,East of England,2020-08-12,65.0,51.857142857142854
England,East of England,2020-08-13,61.0,52.42857142857143
England,East of England,2020-08-14,68.0,51.857142857142854
England,East of England,2020-08-15,31.0,53.42857142857143
England,East of England,2020-08-16,27.0,53.142857142857146
England,East of England,2020-08-17,63.0,55.857142857142854
England,East of England,2020-08-18,59.0,55.142857142857146
England,East of England,2020-08-19,63.0,57.714285714285715
England,East of England,2020-08-20,80.0,61.285714285714285
England,East of England,2020-08-21,63.0,66.85714285714286
England,East of England,2020-08-22,49.0,72.71428571428571
England,East of England,2020-08-23,52.0,77.0
England,East of England,2020-08-24,102.0,82.85714285714286
England,East of England,2020-08-25,100.0,88.42857142857143
England,East of England,2020-08-26,93.0,92.85714285714286
England,East of England,2020-08-27,121.0,97.85714285714286
England,East of England,2020-08-28,102.0,97.71428571428571
England,East of England,2020-08-29,80.0,101.14285714285714
England,East of England,2020-08-30,87.0,112.28571428571429
England,East of England,2020-08-31,101.0,116.71428571428571
England,East of England,2020-09-01,124.0,119.14285714285714
England,East of England,2020-09-02,171.0,121.57142857142857
England,East of England,2020-09-03,152.0,120.42857142857143
England,East of England,2020-09-04,119.0,128.0
England,East of England,2020-09-05,97.0,134.14285714285714
England,East of England,2020-09-06,79.0,127.71428571428571
England,East of England,2020-09-07,154.0,129.42857142857142
England,East of England,2020-09-08,167.0,130.85714285714286
England,East of England,2020-09-09,126.0,128.85714285714286
England,East of England,2020-09-10,164.0,125.57142857142857
England,East of England,2020-09-11,129.0,123.85714285714286
England,East of England,2020-09-12,83.0,121.28571428571429
England,East of England,2020-09-13,56.0,123.57142857142857
England,East of England,2020-09-14,142.0,120.85714285714286
England,East of England,2020-09-15,149.0,131.85714285714286
England,East of England,2020-09-16,142.0,140.85714285714286
England,East of England,2020-09-17,145.0,156.14285714285714
England,East of England,2020-09-18,206.0,159.42857142857142
England,East of England,2020-09-19,146.0,168.71428571428572
England,East of England,2020-09-20,163.0,176.0
England,East of England,2020-09-21,165.0,187.71428571428572
England,East of England,2020-09-22,214.0,189.14285714285714
England,East of England,2020-09-23,193.0,192.0
England,East of England,2020-09-24,227.0,198.57142857142858
England,East of England,2020-09-25,216.0,219.57142857142858
England,East of England,2020-09-26,166.0,236.57142857142858
England,East of England,2020-09-27,209.0,260.14285714285717
England,East of England,2020-09-28,312.0,279.14285714285717
England,East of England,2020-09-29,333.0,307.14285714285717
England,East of England,2020-09-30,358.0,334.7142857142857
England,East of England,2020-10-01,360.0,356.0
England,East of England,2020-10-02,412.0,387.2857142857143
England,East of England,2020-10-03,359.0,420.2857142857143
England,East of England,2020-10-04,358.0,446.0
England,East of England,2020-10-05,531.0,477.14285714285717
England,East of England,2020-10-06,564.0,499.0
England,East of England,2020-10-07,538.0,495.0
England,East of England,2020-10-08,578.0,497.85714285714283
England,East of England,2020-10-09,565.0,522.4285714285714
England,East of England,2020-10-10,331.0,546.2857142857143
